time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-02-05 05:15:00+00:00,6.0711,-20.93804940353582,91.38899372948616,0.0,0.0,0.2
2021-02-05 05:30:00+00:00,10.8912,-18.437870723467334,94.13972257081042,0.0,0.0,0.2
2021-02-05 05:45:00+00:00,20.887500000000003,-15.945618523925374,96.8594688435992,0.0,0.0,0.2
2021-02-05 06:00:00+00:00,25.390200000000004,-13.466447509699234,99.55963766324156,0.0,0.0,0.2
2021-02-05 06:15:00+00:00,21.012300000000003,-11.005117616480147,102.25089077754784,1.0,0.0,0.2
2021-02-05 06:30:00+00:00,15.4329,-8.565657367943105,104.94326038361964,1.0,0.0,0.2
2021-02-05 06:45:00+00:00,23.2026,-6.150098805768254,107.64624233754864,2.0,0.0,0.2
2021-02-05 07:00:00+00:00,18.802200000000003,-3.7524093402666,110.36886862587336,1.5,0.0,0.2
2021-02-05 07:15:00+00:00,14.553900000000002,-1.29699752776669,113.11975875723,4.0,11.295,0.2
2021-02-05 07:30:00+00:00,14.5879,1.1483052292991969,115.90714938982109,9.0,22.59,0.2
2021-02-05 07:45:00+00:00,13.368200000000002,3.2125903900863118,118.73890113306275,22.0,33.885,0.2
2021-02-05 08:00:00+00:00,12.772500000000004,5.302250368677409,121.62248113084836,30.5,45.18,0.2
2021-02-05 08:15:00+00:00,17.869500000000006,7.359805418294972,124.56491982778158,52.0,67.195,0.2
2021-02-05 08:30:00+00:00,20.304675115576227,9.358576129764083,127.5727403466571,68.5,89.21000000000001,0.2
2021-02-05 08:45:00+00:00,21.16133291897393,11.284410189956166,130.6518592830683,87.0,111.225,0.2
2021-02-05 09:00:00+00:00,21.378756774588197,13.12635969136481,133.80745857753487,129.5,133.24,0.2
2021-02-05 09:15:00+00:00,19.246749147471103,14.874779480785264,137.04382960123024,141.0,155.925,0.2
2021-02-05 09:30:00+00:00,18.77531227350949,16.520546566735216,140.36419280110556,160.5,178.61,0.2
2021-02-05 09:45:00+00:00,14.128932987936308,18.05476123374964,143.77049923527983,206.0,201.295,0.2
2021-02-05 10:00:00+00:00,6.817570246676027,19.46866741365794,147.26322402181086,283.0,223.98,0.2
2021-02-05 10:15:00+00:00,10.221544797913712,20.753686174676808,150.8411658576067,234.0,238.4275,0.2
2021-02-05 10:30:00+00:00,9.629730582927955,21.901516700744757,154.50127082286394,175.5,252.875,0.2
2021-02-05 10:45:00+00:00,8.032347536992855,22.904281788941784,158.23850190485473,223.0,267.3225,0.2
2021-02-05 11:00:00+00:00,9.148355530982354,23.754702691671596,162.04577708017098,209.5,281.77,0.2
2021-02-05 11:15:00+00:00,8.187549247885453,24.446289923993596,165.9139973788565,229.0,287.185,0.2
2021-02-05 11:30:00+00:00,4.75355382986373,24.973536186875613,169.8321813660615,330.5,292.6,0.2
2021-02-05 11:45:00+00:00,6.721021163744794,25.33209672176151,173.7877137389296,338.0,298.015,0.2
2021-02-05 12:00:00+00:00,2.688926698145592,25.518942350610875,177.76670392895653,427.0,303.43,0.2
2021-02-05 12:15:00+00:00,8.823666705390105,25.53247182356746,181.75443735367045,458.0,300.725,0.2
